25321,130
25322,116
25323,123
25324,84
25325,112
25326,142
25327,116
25328,158
25329,136
25330,181
25331,134
25332,119
25333,101
25334,112
25335,88
25336,97
25337,116
25338,133
25339,120
25340,113
25341,131
25342,147
25343,14
25344,137
25345,102
25346,110
25347,152
25348,170
25349,158
25350,91
25351,169
25352,91
25353,120
25354,166
25355,127
25356,121
25357,131
25358,85
25359,40
25360,163
25361,121
25362,139
25363,86
25364,121
25365,92
25366,131
25367,134
25368,80
25369,255
25370,98
