25321,102
25322,31
25323,24
25324,95
25325,66
25326,94
25327,87
25328,141
25329,81
25330,43
25331,2
25332,120
25333,366
25334,545
25335,83
25336,221
25337,66
25338,94
25339,199
25340,34
25341,98
25342,95
25343,60
25344,30
25345,87
25346,805
25347,106
25348,34
25349,378
25350,84
25351,101
25352,107
25353,83
25354,89
25355,104
25356,97
25357,90
25358,59
25359,92
25360,87
25361,65
25362,87
25363,355
25364,89
25365,81
25366,87
25367,84
25368,100
25369,88
25370,110
