25321,154
25322,31
25323,159
25324,123
25325,109
25326,145
25327,91
25328,188
25329,123
25330,106
25331,37
25332,116
25333,301
25334,311
25335,110
25336,510
25337,105
25338,163
25339,159
25340,303
25341,89
25342,119
25343,60
25344,165
25345,146
25346,102
25347,265
25348,126
25349,111
25350,107
25351,280
25352,94
25353,109
25354,89
25355,48
25356,198
25357,126
25358,96
25359,82
25360,775
25361,65
25362,109
25363,119
25364,99
25365,140
25366,112
25367,118
25368,432
25369,17
25370,107
