25321,9
25322,14
25323,118
25324,9
25325,83
25326,93
25327,112
25328,118
25329,82
25330,93
25331,94
25332,192
25333,83
25334,2
25335,129
25336,148
25337,60
25338,69
25339,77
25340,128
25341,115
25342,80
25343,104
25344,13
25345,137
25346,96
25347,40
25348,104
25349,28
25350,83
25351,79
25352,97
25353,107
25354,73
25355,8
25356,58
25357,2
25358,46
25359,86
25360,18
25361,44
25362,89
25363,78
25364,29
25365,138
25366,90
25367,83
25368,265
25369,130
25370,39
